5, 100001.0,1.0542873134960622,-0.5787164763893626,-0.8317460740870789,-0.6125275437631839,24353.46
13, 100002.0,-0.8864362857562816,-0.47733572462655954,-0.8317460740870789,-0.6125275437631839,22530.6
16, 100003.0,-1.5333441521737297,0.41481489088610823,0.3488170515096455,-0.6125275437631839,13393.16
2, 100004.0,1.269923268968545,-1.998047001068606,1.5293801771063698,-0.6125275437631839,17937.26
6, 100005.0,1.4136805726168666,0.6378525447642746,-0.8317460740870789,-0.6125275437631839,22147.64
15, 100006.0,1.269923268968545,0.8203378979373206,0.3488170515096455,-0.6125275437631839,15593.27
12, 100007.0,0.40737944707861423,-0.35567882251119554,0.3488170515096455,-0.6125275437631839,5170.06
18, 100008.0,0.9105300098477405,0.3337102894758653,0.3488170515096455,2.951441873012518,21082.43
1, 100009.0,-1.6052228039978906,-0.4570595742739986,0.3488170515096455,1.1694571646246668,15060.14
6, 100010.0,1.70119517991351,2.2193922722640034,-0.8317460740870789,-0.6125275437631839,23103.72
0, 100011.0,-1.6771014558220514,1.1650324539308503,0.3488170515096455,1.1694571646246668,22169.67
13, 100012.0,-0.9583149375804426,-0.23402192039583222,-0.8317460740870789,-0.6125275437631839,3432.57
13, 100013.0,-1.1739508930529252,0.41481489088610823,-0.8317460740870789,-0.6125275437631839,10977.04
3, 100014.0,1.5574378762651884,0.19177723700794108,1.5293801771063698,1.1694571646246668,21412.93
12, 100015.0,0.19174349160613158,-1.045067934498257,0.3488170515096455,-0.6125275437631839,14524.0
14, 100016.0,-0.8864362857562816,0.6581286951168355,-0.8317460740870789,-0.6125275437631839,9668.49
11, 100017.0,0.6230154025510969,-0.5584403260368017,0.3488170515096455,1.1694571646246668,17393.45
4, 100018.0,-1.6771014558220514,1.6719362127448658,0.3488170515096455,-0.6125275437631839,31405.02
1, 100019.0,-1.389586848525408,-0.2948503714535135,1.5293801771063698,2.951441873012518,36427.58
14, 100020.0,-0.5989216784596382,1.5502793106295032,-0.8317460740870789,-0.6125275437631839,12577.33
6, 100021.0,0.7667727061994186,1.246137055341094,-0.8317460740870789,-0.6125275437631839,13481.34
12, 100022.0,0.7667727061994186,-0.7409256792098478,0.3488170515096455,-0.6125275437631839,17328.52
13, 100023.0,-1.1020722412287642,0.3134341391233051,-0.8317460740870789,-0.6125275437631839,17840.17
6, 100024.0,1.6293165280893493,0.3945387405335473,-0.8317460740870789,-0.6125275437631839,11919.22
15, 100025.0,1.4855592244410276,1.1650324539308503,0.3488170515096455,-0.6125275437631839,20346.9
15, 100026.0,1.0542873134960622,0.5364717930014715,0.3488170515096455,-0.6125275437631839,15011.19
